Supermercado,Fecha_extraccion,Categoria,Articulo,Precio
IBERIA,09-09-2025 18:32:25,Abarrotes,SANTIVERI DIGESTIVE ORIGINALES GALLETAS,115.0
IBERIA,09-09-2025 18:32:25,Abarrotes,SANTIVERI GALLETA DIGESTIVE AVENA 190 GR,120.0
IBERIA,09-09-2025 18:32:25,Abarrotes,SANTIVERI GALLETA QUINOA CHOCO S/AZUCAR,120.0
IBERIA,09-09-2025 18:32:25,Abarrotes,SANTIVERI MUESLI CRUJIENTE 500 GR,380.0
IBERIA,09-09-2025 18:32:25,Abarrotes,SANTIVERI NATURALIA TORTITAS MAIZ BIO,150.0
IBERIA,09-09-2025 18:32:25,Abarrotes,SANTIVERI NOGLUT CORN FLAKES,235.0
IBERIA,09-09-2025 18:32:25,Abarrotes,SANTIVERI NOGLUT GALLETAS PEPITAS CHOCOL,215.0
IBERIA,09-09-2025 18:32:25,Abarrotes,SANTIVERI NOGLUT GALLETAS RELLENAS CACAO,260.0
IBERIA,09-09-2025 18:32:25,Abarrotes,SANTIVERI NOGLUT GALLETAS RELLENAS VAINI,235.0
IBERIA,09-09-2025 18:32:25,Abarrotes,SANTIVERI SAL MARINA FINA 1 KG,70.0
IBERIA,09-09-2025 18:32:25,Abarrotes,SANTIVERI SAL MARINA GRUESA 1 KG,70.0
IBERIA,09-09-2025 18:32:25,Abarrotes,SANTIVERI SAL MARINA YODADA 1KG,95.0
IBERIA,09-09-2025 18:32:25,Abarrotes,SANTIVERI TORTITAS DE ARROZ QUINOA,145.0
IBERIA,09-09-2025 18:32:25,Abarrotes,SANTIVERI VINAGRE DE MANZANA 750 ML,250.0
IBERIA,09-09-2025 18:32:25,Abarrotes,SANTO DOMINGO CAFE DURO EMP. AL VACIO 25,240.0
IBERIA,09-09-2025 18:32:25,Abarrotes,SARD PACO FISH EN/ACEITE 48/215.GRS,75.0
IBERIA,09-09-2025 18:32:25,Abarrotes,SARD PACO FISH TOM PIC 48/215 G 1,75.0
IBERIA,09-09-2025 18:32:25,Abarrotes,SARDINA PACO FISH 48/215 P/LOCRIO,70.0
IBERIA,09-09-2025 18:32:25,Abarrotes,SARDINA SIRENA EN ACEITE DE SOYA 50/106G,44.0
IBERIA,09-09-2025 18:32:25,Abarrotes,SARDINA SIRENA OICANTE 48/215GR,52.0
IBERIA,09-09-2025 18:32:25,Abarrotes,SARDINA SIRENA PICANTE 24/425G,75.0
IBERIA,09-09-2025 18:32:25,Abarrotes,SARDINAS FIESTA DEL MAR 155 G (5.5 OZ. ),28.0
IBERIA,09-09-2025 18:32:25,Abarrotes,SAZON BALDOM RANCHERO SIN PIMIENTA EN POLVO 10 0Z,75.0
IBERIA,09-09-2025 18:32:25,Abarrotes,SAZON CONSTANZA POLLO 8 OZ,65.0
IBERIA,09-09-2025 18:32:25,Abarrotes,SAZON EL COCINERO 28.7 OZ,120.0
IBERIA,09-09-2025 18:32:25,Abarrotes,SAZON EL COCINERO VERDURAS 14.3 OZ REF.,60.0
IBERIA,09-09-2025 18:32:25,Abarrotes,SAZON EL COCINERO VERDURAS 28 OZ REF. 10,105.0
IBERIA,09-09-2025 18:32:25,Abarrotes,SAZON LIQUIDO CONSTANZA 14OZ 24/1,65.0
IBERIA,09-09-2025 18:32:25,Abarrotes,SAZON LIQUIDO EL COCINERO 395GR,70.0
IBERIA,09-09-2025 18:32:25,Abarrotes,SAZON SUPER COMPLETO BALDOM 6.3 OZ,60.0
IBERIA,09-09-2025 18:32:25,Abarrotes,SAZONADOR DE POLLOS 100G,130.0
IBERIA,09-09-2025 18:32:25,Abarrotes,SAZONADOR PARA PESCADO 100 GR,140.0
IBERIA,09-09-2025 18:32:25,Abarrotes,SAZONADOR PIMIENTA LIMON 115 GR,160.0
IBERIA,09-09-2025 18:32:25,Abarrotes,SCOTT SERVILLETAS DIA A DIA 24/100,85.0
IBERIA,09-09-2025 18:32:25,Abarrotes,SEMILLA DEL ESTE SURTIDAS GRANDE,395.0
IBERIA,09-09-2025 18:32:25,Abarrotes,SEMILLAS DE CAJUIL 7 OZ. SEMILLAS DEL ES,355.0
IBERIA,09-09-2025 18:32:25,Abarrotes,SERVILLETA DE PRIMERA 400 UD,135.0
IBERIA,09-09-2025 18:32:25,Abarrotes,SERVILLETA NIVEO COMERCIALES 60/50,15.0
IBERIA,09-09-2025 18:32:25,Abarrotes,SERVILLETAS BINGO 400 UD,110.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SERVILLETAS DE PRIMERA 250 UD,150.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SERVILLETAS FAMILIA DECORADA 36/100 7000,90.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SERVILLETAS FAMILIA NORMAL 2/1 18X200 RF,150.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SERVILLETAS NIVEO 10/500,115.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SIMILAC 1 IMMUNIFY 850GRS,1700.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SIMILAC 2 PRO-SENSITIVE 850G,1600.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SIMILAC NEOSURE WITH LCP 370 GR,1050.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SIMILAC NRO 3 400GR 24/1 REF:3301,630.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SIMILAC TOTAL COMFORT 360G,1100.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SIRENA ATUN EN ACEITE SOLIDO 5 OZ,115.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SIRENA SARDINA SALSA TOMATE 15 OZ,105.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SIRENA SARDINAS EN SALSA DE TOMATE 200G,51.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SIRENA SARDINAS P/LOCRIO 15 OZ,100.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SOBRINO FRESA 12/8 0Z.,125.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SOBRINO POUCH CHOC. 24/160 GRS,74.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SOBRINO POUCH FRESA 24/160 GRS,80.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SODA GALLETAS FIESTA 20PAQ,130.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SODA NORMAL AVIVA PACK 20UD,140.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SODA SALTINA AVIVA PACK 20UD,145.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SOPA BEEF BROTH CAMPBELL’S 24/ 10.50 0Z.,195.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SOPA CAMPBELLS CHIKEN VEGETABLE 10.50 OZ,165.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SOPA DE FIDEOS CHOICE DE CERDO /75 GRS,44.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SOPA INSTANT DE CAMARON 75 GR,44.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SOPA INSTANT DE HONGO 75 GR,44.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SOPA INSTANT DE POLLO 75 GR,44.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SOPA INSTANT DE RES 75 GR,49.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SOPA INSTANT EN VASO CERDO 65 GR,80.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SOPA INSTANT EN VASO DE RES 65 GR,80.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SOPA INSTANTANEA DE FIDEOS DE CAMARON CH,105.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SOPA KINSU SABOR A CAMARON 24/85GR,24.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SOPA KINSU SABOR COST AHUMADA,28.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SOPA RES/POLLO CON FIDEOS 12X12X60,37.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SOPA SOBRE KINSU SABOR A RES 24/85 GRS,25.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SPAGUETI INTEGRAL DEL CESAR 20/400 GRS,51.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SPAGUETIS PRINCESA 400 GRS.,35.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SPAR ALBONDIGAS C/GUISANTE 415GR,175.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SPAR COCIDO CASERO 440GR,215.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SPAR FABADA ASTURIANA 430 GR,190.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SPAR GARBANZOS COCIDOS 540GR,105.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SPAR LENTEJAS C/CHO- TOC430,135.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SPARKLIN ICE GINGER LIME 12/17 OZ,85.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SPARKLING ICE AGUA SABORISADA SAB/COCO P,95.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SPARKLING ICE AGUA SABORISADA SAB/KIWI,95.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SPARKLING ICE GRANATE BLUEBERRY 12/17OZ,65.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SPARKLING ICE LEMONADE STRAWBERRY 12/17O,100.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SPECIAL VAINILLA ALMOND 10/12.9 OZ,330.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SPLENDA FRUTA DEL MONJE R/10722776003272,250.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SPLENDA FRUTA DEL MONJE R/10722776003296,450.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SPLENDA LIQUIDO 50ML #14635050,325.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SPLENDA NATURAL LIQUIDO 50ML #14655050,340.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SPLENDA NATURALS 160 SOBRES,565.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SPLENDA SOBRE. 200/S,555.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SPLENDA SOBRE. 300/S,735.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SPRITE LATA 354ML,65.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SPRITE REFRESCO 16.9 OZ,30.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SPRITE REFRESCO 2 LT,90.0
IBERIA,09-09-2025 18:43:40,Abarrotes,STEVIA SPLENDA NATURAL DE 80 SOBRES,330.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SUAVE ULTRA BT 2PLY 12X4 ROLLOS,110.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SUAVE ULTRA PAPEL TOALLA 2PK 75 SH 12X2,185.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SUAVE ULTRA TOALLA 2PLY 120S 25X1 ROLLO,100.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SUAVITEL 1.9 LITRO FRESCA PRIMAVERA,240.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SUAVITEL COMPLETE NIGHTFALL 850 ML,160.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SUAVITEL ESENCIA NATURAL 1.3L,235.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SUAVITEL SPRING FRESCA PRIMAVERA 850.ML,160.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SUAVIZANTE AROMA FLORAL DOWNY 800 ML,130.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SUAVIZANTE SUAVITEL BASE 850 ML,150.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SURIMI (ANGULA) EN AC. DE OLIVA VIGILA/1,235.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SUSTAGEN CHOCOLATE 400 GRS.,705.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SUSTAGEN FRESA 400 GR,535.0
IBERIA,09-09-2025 18:43:40,Abarrotes,SUSTAGEN VAINILLA /400 GRS.,705.0
IBERIA,09-09-2025 18:43:40,Abarrotes,TAJADAS DE NARANJA TAINA /20 0Z.007001,400.0
IBERIA,09-09-2025 18:43:40,Abarrotes,TAYOTA LB,23.0
IBERIA,09-09-2025 18:43:40,Abarrotes,TE VERDE SENCHA PURO TWININGS 15 INF,370.0
IBERIA,09-09-2025 18:43:40,Abarrotes,TEA LIPTON ICED TEA MIX NAT LEMON 53 OZ,365.0
IBERIA,09-09-2025 18:43:40,Abarrotes,TERMOPAC CUCHARAS 25 UD.,30.0
IBERIA,09-09-2025 18:43:40,Abarrotes,TERMOPAC PLATO Nº 9,65.0
IBERIA,09-09-2025 18:43:40,Abarrotes,TIRABUZON PRINCESA 20/350 GR,35.0
IBERIA,09-09-2025 18:43:40,Abarrotes,TOALLA NOCTURNA KOTEX ULTRAFINA TELA 8 UD,85.0
IBERIA,09-09-2025 18:43:40,Abarrotes,TOALLA NOSOTRAS PROTECCIÓN DIARIOS,115.0
IBERIA,09-09-2025 18:43:40,Abarrotes,TOMATE BUGALU LB,29.0
IBERIA,09-09-2025 18:43:40,Abarrotes,TOMATE DE ENSALADA LB,33.0
IBERIA,09-09-2025 18:43:40,Abarrotes,TOMATICOS LA FAMOSA 24/ 8 0Z. #0060,48.0
IBERIA,09-09-2025 18:43:40,Abarrotes,TOSTITOS AVOCADO SALSA 15OZX12X1,310.0
IBERIA,09-09-2025 18:43:40,Abarrotes,TOSTITOS CREAMY SPINACH DIP,290.0
IBERIA,09-09-2025 18:43:40,Abarrotes,TOSTITOS MEDIUM SALSA 439. 3 GRS,265.0
IBERIA,09-09-2025 18:43:40,Abarrotes,TRIGO NEGRO DON RODRIGO 800 GMS,85.0
IBERIA,09-09-2025 18:43:40,Abarrotes,TRIX CEREAL 330 GR,250.0
IBERIA,09-09-2025 18:43:40,Abarrotes,TU TUM PIMIENTO PICANTE FRASCO 46GR,80.0
IBERIA,09-09-2025 18:43:40,Abarrotes,TUN TUM SAL HIMALAYA GRUESA 275GR,160.0
IBERIA,09-09-2025 18:43:40,Abarrotes,TUN TUM SAL HIMALAYA NEGRA 285GR,160.0
IBERIA,09-09-2025 18:43:40,Abarrotes,TUNA EN AGUA FIESTA DEL MAR 6OZ,95.0
IBERIA,09-09-2025 18:43:40,Abarrotes,TWININGS TE NEGRO BREAKFAST DESCAFE 25 I,315.0
IBERIA,09-09-2025 18:43:40,Abarrotes,TWININGS TE NEGRO LADY GREY TWININGS 12/,225.0
IBERIA,09-09-2025 18:43:40,Abarrotes,TWININGS TE VERDE JAZMIN 25 INF,270.0
IBERIA,09-09-2025 18:43:40,Abarrotes,UVA ROJA SIN SEMILLAS LB,290.0
IBERIA,09-09-2025 18:43:40,Abarrotes,UVAS ROJAS LB,235.0
IBERIA,09-09-2025 18:43:40,Abarrotes,UVAS VERDES SIN SEMILLA LB,290.0
IBERIA,09-09-2025 18:43:40,Abarrotes,VASOS MOLDY 7 ONZ,45.0
IBERIA,09-09-2025 18:43:40,Abarrotes,VASOS PLASTICO RIGIDO PAC10OZ,105.0
IBERIA,09-09-2025 18:43:40,Abarrotes,VICTORINA CATCHUP 1 KG,130.0
IBERIA,09-09-2025 18:54:57,Abarrotes,VICTORINA CATCHUP 14 OZ,70.0
IBERIA,09-09-2025 18:54:57,Abarrotes,VICTORINA GUANDULES 15 OZ,90.0
IBERIA,09-09-2025 18:54:57,Abarrotes,VICTORINA HABICHUELA ROJA 15 OZ,70.0
IBERIA,09-09-2025 18:54:57,Abarrotes,VICTORINA MAIZ DULCE 15 OZS,80.0
IBERIA,09-09-2025 18:54:57,Abarrotes,VICTORINA MAIZ DULCE 8 OZ,54.0
IBERIA,09-09-2025 18:54:57,Abarrotes,VICTORINA PASTA TOMATE 8 OZ,65.0
IBERIA,09-09-2025 18:54:57,Abarrotes,VICTORINA SAL MOLIDA 18 OZ,29.0
IBERIA,09-09-2025 18:54:57,Abarrotes,VICTORINA SALSA CONDIMENTADA 15 OZ,65.0
IBERIA,09-09-2025 18:54:57,Abarrotes,VICTORINA SALSA CONDIMENTADA 8 OZ,36.0
IBERIA,09-09-2025 18:54:57,Abarrotes,VICTORINA SALSA CONDIMENTADA DOYP 8 OZ,37.0
IBERIA,09-09-2025 18:54:57,Abarrotes,VICTORINA VEGETALES MIXTOS 24/15OZ,95.0
IBERIA,09-09-2025 18:54:57,Abarrotes,VICTORINA VEGETALES MIXTOS 24/8OZ,52.0
IBERIA,09-09-2025 18:54:57,Abarrotes,VICTORINA VINAGRE DORADO 24/16ONZ,32.0
IBERIA,09-09-2025 18:54:57,Abarrotes,VIGILANTE BERBERECHOS AL NATURAL 115GR #,355.0
IBERIA,09-09-2025 18:54:57,Abarrotes,VIGILANTE PULPO AL AJILLO EN SALSA PICAN,380.0
IBERIA,09-09-2025 18:54:57,Abarrotes,VIGILANTE SARDINAS EN ACEITE DE OLIVA 12,110.0
IBERIA,09-09-2025 18:54:57,Abarrotes,VIGILANTE SARDINAS EN ACEITE VEGETAL 120,90.0
IBERIA,09-09-2025 18:54:57,Abarrotes,VINAGRE NATURAL CONSTANZA 32 OZ,51.0
IBERIA,09-09-2025 18:54:57,Abarrotes,VINO AZABACHE TEMPRANILLO RIOJA 75CL,350.0
IBERIA,09-09-2025 18:54:57,Abarrotes,VINO CABERNET SAUVIGNON PUERTO MADERO 11,225.0
IBERIA,09-09-2025 18:54:57,Abarrotes,VINO CONDE DE MONTERROSO BLANCO 750ML,250.0
IBERIA,09-09-2025 18:54:57,Abarrotes,VINO CRIANZA RIOJA AZABACHE 75 CL,615.0
IBERIA,09-09-2025 18:54:57,Abarrotes,VINO RESERVA RIOJA AZABACHE 75 CL,795.0
IBERIA,09-09-2025 18:54:57,Abarrotes,VIRGIN NATURE HARINA DE COCO 12 OZ,190.0
IBERIA,09-09-2025 18:54:57,Abarrotes,VIRGIN NATURE PROTEINA WHEY 12 OZ,985.0
IBERIA,09-09-2025 18:54:57,Abarrotes,VIVE 100 AMARILLO 300ML,40.0
IBERIA,09-09-2025 18:54:57,Abarrotes,VIVE 100 AZAI 24/420ML,40.0
IBERIA,09-09-2025 18:54:57,Abarrotes,VIVE 100 BEBIDA ENERGIZANTE 300 ML,40.0
IBERIA,09-09-2025 18:54:57,Abarrotes,VIVE 100 BEBIDA ENERGIZANTE CH FRESA 420,40.0
IBERIA,09-09-2025 18:54:57,Abarrotes,VIVE 100 BEBIDA ENERGIZANTE MANZANA MIX,50.0
IBERIA,09-09-2025 18:54:57,Abarrotes,VIVE 100 BEBIDA ENERGIZANTE ORIGINAL 420,50.0
IBERIA,09-09-2025 18:54:57,Abarrotes,VIVE 100 CHERRY FRESA 300ML,40.0
IBERIA,09-09-2025 18:54:57,Abarrotes,VIVE 100 ME MORINGA 1X24X420G,45.0
IBERIA,09-09-2025 18:54:57,Abarrotes,WELCH JUGO DE UVA 46 OZ,395.0
IBERIA,09-09-2025 18:54:57,Abarrotes,WELCHS 100% JUGO DE UVA 8/64OZ,440.0
IBERIA,09-09-2025 18:54:57,Abarrotes,WHISKY BUCHANANS DELUXE 12 ANOS 75 CL,2550.0
IBERIA,09-09-2025 18:54:57,Abarrotes,WHISKY JOHNNIE WALKER DOUBLE BLACK 75 CL,3500.0
IBERIA,09-09-2025 18:54:57,Abarrotes,YOGURT RICA FRESA 250G,41.0
IBERIA,09-09-2025 18:54:57,Abarrotes,YOGURT RICA VAINILLA 250G,41.0
IBERIA,09-09-2025 18:54:57,Abarrotes,YOGURT YOKA 32 ONZ NATURAL 0%,150.0
IBERIA,09-09-2025 18:54:57,Abarrotes,Yogurt Yopli Variado 6 Pack,175.0
IBERIA,09-09-2025 18:54:57,Abarrotes,YOKA BEBIBLE FRESA/GUINEO 32 OZ,150.0
IBERIA,09-09-2025 18:54:57,Abarrotes,YOKA SIN LACTOSA NATURAL 32 OZ,165.0
IBERIA,09-09-2025 18:54:57,Abarrotes,YOKA YOGURT CIRUELA PASA 32 OZ,140.0
IBERIA,09-09-2025 18:54:57,Abarrotes,YOKA YOGURT PINA COLADA 32 OZ,150.0
IBERIA,09-09-2025 18:54:57,Abarrotes,YOKA YOGURT SMOOTHIE FRESA 32 OZ,150.0
IBERIA,09-09-2025 18:54:57,Abarrotes,YOKA YOGURT SMOOTHIE VAINILLA 8 OZ,42.0
IBERIA,09-09-2025 18:54:57,Abarrotes,YOKA YOGURT VAINILLA 32 OZ,150.0
IBERIA,09-09-2025 18:54:57,Abarrotes,YUCA LB,37.0
IBERIA,09-09-2025 18:54:57,Abarrotes,ZANAHORIA CRIOLLA LB,25.0
IBERIA,09-09-2025 18:54:57,Abarrotes,ZAPOTE UD,20.0
IBERIA,09-09-2025 18:54:57,Abarrotes,ZUCARITAS 16X710G MEX,430.0
IBERIA,09-09-2025 19:00:57,Limpieza,ARIEL DETERGENTE EN REGULAR 1500GRS,435.0
IBERIA,09-09-2025 19:00:57,Limpieza,AXION LAVAPLATOS LIMON,240.0
IBERIA,09-09-2025 19:00:57,Limpieza,AXION LIMON LIQUIDO 750ML 12/1,165.0
IBERIA,09-09-2025 19:00:57,Limpieza,AXION LIQ. COMPLETE ANTIB.1.1L,270.0
IBERIA,09-09-2025 19:00:57,Limpieza,BAYGON VERDE 400 ML,245.0
IBERIA,09-09-2025 19:00:57,Limpieza,CLORO CLOROX 128 OZ,155.0
IBERIA,09-09-2025 19:00:57,Limpieza,DE PRIMERA DESINFECTANTE FLORAL 2 L,125.0
IBERIA,09-09-2025 19:00:57,Limpieza,DE PRIMERA DESINFECTANTE LAVANDA 2 LITRO,125.0
IBERIA,09-09-2025 19:00:57,Limpieza,DE PRIMERA DETERGENTE EN POLVO 5LBS.,265.0
IBERIA,09-09-2025 19:00:57,Limpieza,DE PRIMERA JABON DE CUABA 1GL,200.0
IBERIA,09-09-2025 19:00:57,Limpieza,DESINFECTANTE PINO DE PRIMERA 1 GALON,195.0
IBERIA,09-09-2025 19:00:57,Limpieza,DESINFECTANTE PINO DE PRIMERA 2 LITROS,125.0
IBERIA,09-09-2025 19:00:57,Limpieza,DETERGENTE FAB CON SUAVIZANTE L 1700 GR,315.0
IBERIA,09-09-2025 19:00:57,Limpieza,DETERGENTE FAB HIGIENE 850G,210.0
IBERIA,09-09-2025 19:00:57,Limpieza,FAB CON SUAVIZANTE 850GR,170.0
IBERIA,09-09-2025 19:00:57,Limpieza,FAB MAXIMO PODER 900 GR,210.0
IBERIA,09-09-2025 19:00:57,Limpieza,FABULOSO BEBE GALON,350.0
IBERIA,09-09-2025 19:00:57,Limpieza,FABULOSO LAVANDA 1 LT,110.0
IBERIA,09-09-2025 19:00:57,Limpieza,FABULOSO LAVANDA 2L,205.0
IBERIA,09-09-2025 19:00:57,Limpieza,FABULOSO PASION DE FRUTAS 1 LT,110.0
IBERIA,09-09-2025 19:00:57,Limpieza,FABULOSO PASION FRUTAS 1 GL,270.0
IBERIA,09-09-2025 19:00:57,Limpieza,FUNDAS DE PRIMERA BASURA 55 GALONES,50.0
IBERIA,09-09-2025 19:00:57,Limpieza,GLADE AEROSOL BLOOMNG PEONY CHERRY 8 OZ,115.0
IBERIA,09-09-2025 19:00:57,Limpieza,GLADE AEROSOL LEMON FRESH 8OZ,115.0
IBERIA,09-09-2025 19:00:57,Limpieza,GLADE SOLIDO LAVANDA Y PEACH BLOSSSOM 6 OZ,150.0
IBERIA,09-09-2025 19:00:57,Limpieza,JABON LIQUIDO CUABA DE PRIMERA 2 LT,165.0
IBERIA,09-09-2025 19:00:57,Limpieza,JABÓN PROTEX BALANCE 3PACK,175.0
IBERIA,09-09-2025 19:00:57,Limpieza,LIMPIADOR DE SUPERFICIES QUIMICO D-SCALIN 16OZ,110.0
IBERIA,09-09-2025 19:00:57,Limpieza,LIMPIADOR DE SUPERFICIES QUIMICO D-SCALIN 32 OZ,180.0
IBERIA,09-09-2025 19:00:57,Limpieza,LIMPIADOR FABULOSO ALTERNATIVA CLORO PINO 1 G,405.0
IBERIA,09-09-2025 19:00:57,Limpieza,LIMPIADOR FABULOSO ALTERNATIVO AL CLORO,315.0
IBERIA,09-09-2025 19:00:57,Limpieza,LUSTRA MUEBLE VAINILLA 250ML VIRGINIA,135.0
IBERIA,09-09-2025 19:00:57,Limpieza,LUSTRAMUEBLES VIRGINIA LAVANDA 250 ML,135.0
IBERIA,09-09-2025 19:00:57,Limpieza,MISTOLIN BRISA MARINA 3740 ML,245.0
IBERIA,09-09-2025 19:00:57,Limpieza,MISTOLIN CAMPO DE FLORES 6/1.84L,190.0
IBERIA,09-09-2025 19:00:57,Limpieza,MISTOLIN ROCIO DE LAVANDA 1.8 L,145.0
IBERIA,09-09-2025 19:00:57,Limpieza,OFERTA 2 BRILLANTE 400 GRS. + 200 GRS,150.0
IBERIA,09-09-2025 19:00:57,Limpieza,OMO DETERGENTE REGULAR POD ACEL 15X900G,225.0
IBERIA,09-09-2025 19:00:57,Limpieza,PAPEL TOALLA DE PRIMERA 15MTS 1 ROLLO,95.0
IBERIA,09-09-2025 19:00:57,Limpieza,PAPEL TOALLA MULTIUSO DE PRIMERA 2 ROLLOS,370.0
IBERIA,09-09-2025 19:00:57,Limpieza,SERVILLETA DE PRIMERA 400 UD,135.0
IBERIA,09-09-2025 19:00:57,Limpieza,SUAVITEL 1.9 LITRO FRESCA PRIMAVERA,240.0
IBERIA,09-09-2025 19:00:57,Limpieza,SUAVIZANTE AROMA FLORAL DOWNY 800 ML,130.0
IBERIA,09-09-2025 19:00:57,Limpieza,SUAVIZANTE SUAVITEL BASE 850 ML,150.0
IBERIA,09-09-2025 19:06:02,Aceites,ACEITE CRISOL 96 OZ,420.0
IBERIA,09-09-2025 19:06:02,Aceites,ACEITE CRISOL MAS 64 OZS,310.0
IBERIA,09-09-2025 19:06:02,Aceites,ACEITE DIAMANTE 64 OZ.,270.0
IBERIA,09-09-2025 19:06:02,Aceites,DELEITE ACEITE MANICERO 64 OZ,335.0
IBERIA,09-09-2025 19:06:02,Aceites,EL GALLO ACEITE 128 OZ,535.0
IBERIA,09-09-2025 19:06:02,Aceites,FIGARO ACEITE LATAS 175 GR,225.0
IBERIA,09-09-2025 19:06:02,Aceites,LA JOYA ACEITE DE SOYA 64 0Z.,300.0
IBERIA,09-09-2025 19:06:02,Aceites,MANICERO ACEITE 128 OZ,715.0
IBERIA,09-09-2025 19:06:02,Aceites,MAZOLA ACEITE CANOLA 64 OZ,380.0
IBERIA,09-09-2025 19:07:16,Arroz,ARROZ SELECTO BISONO 10 LBS,415.0
IBERIA,09-09-2025 19:07:16,Arroz,BISONO ARROZ SUPER SELECTO 10 LBS,435.0
IBERIA,09-09-2025 19:07:16,Arroz,CAMPOS ARROZ 10 LBS,500.0
IBERIA,09-09-2025 19:07:16,Arroz,DOS PINOS ARROZ SELECTO FDA 10LB,395.0
IBERIA,09-09-2025 19:07:16,Arroz,IBERIA ARROZ BASICO 10 LB,345.0
IBERIA,09-09-2025 19:07:16,Arroz,IBERIA ARROZ SELECTO 10 LB,385.0
IBERIA,09-09-2025 19:07:16,Arroz,LA GARZA ARROZ 10 LB,455.0
IBERIA,09-09-2025 19:07:16,Arroz,PIMCO ARROZ GOURMET 10 LB,445.0
IBERIA,09-09-2025 19:07:16,Arroz,PIMCO ARROZ PREMIUM 10 LB,450.0
IBERIA,09-09-2025 19:07:16,Arroz,PIMCO ARROZ SELECTO 10 LB,415.0
IBERIA,09-09-2025 19:07:16,Arroz,SACO DE ARROZ DOS PINOS 25 LB,970.0
IBERIA,09-09-2025 19:08:45,Bebes,CHUPETIN COMPOTA BANANA FLEX 113G 24/1,43.0
IBERIA,09-09-2025 19:08:45,Bebes,CHUPETIN COMPOTA CHUP PERA FLEX 113G 24/,41.0
